@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureOutOfBagError numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5078,4922,0,50.78,49.22,0,0.014149,0.497681,0.50103,99.537307,100.206476,9999.926148,10030.070226,-30.144078,0.999993,1.003007,-0.003014,56.985219,0.005699,5698.56514,0.737041,3697,0.722913,3603,0.277087,1381,0.262959,1319,0.506438,0.737041,0.600357,0.015911,0.513376,0.519298,0.5078,0.493672,0.506328,0.4922,0.508952,0.5078,0.480288,0.015911,0.513376,0.519418,0.479903,0.5078,0.235,0.049,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5106,4894,0,51.06,48.94,0,0.019822,0.498334,0.501718,99.667884,100.344125,9999.926148,10052.407165,-52.481017,0.999993,1.005241,-0.005248,42.716313,0.004272,4271.663773,0.729466,3659,0.709671,3537,0.290329,1447,0.270534,1357,0.508477,0.729466,0.599247,0.022034,0.513489,0.519592,0.5106,0.490805,0.509195,0.4894,0.512251,0.5106,0.485786,0.022034,0.513489,0.516339,0.485422,0.5106,0.242,0.05,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5049,4951,0,50.49,49.51,0,0.008387,0.498107,0.501353,99.622464,100.271125,9999.926148,10040.550713,-40.624565,0.999993,1.004055,-0.004062,47.50573,0.004751,4750.60908,0.726874,3646,0.718499,3581,0.281501,1403,0.273126,1370,0.504497,0.726874,0.595606,0.009354,0.514247,0.522189,0.5049,0.496525,0.503475,0.4951,0.505221,0.5049,0.479046,0.009354,0.514247,0.518722,0.478672,0.5049,0.233,0.04,0.234375,0.03125,234.375,31.25,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5067,4933,0,50.67,49.33,0,0.011977,0.498277,0.501801,99.656385,100.360775,9999.926148,10054.638832,-54.712684,0.999993,1.005464,-0.005471,43.009542,0.004301,4300.986825,0.731061,3667,0.719101,3584,0.280899,1400,0.268939,1349,0.505723,0.731061,0.597864,0.013393,0.511601,0.520721,0.5067,0.494741,0.505259,0.4933,0.507494,0.5067,0.480352,0.013393,0.511601,0.516999,0.479974,0.5067,0.238,0.051,0.25,0.046875,250,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5175,4825,0,51.75,48.25,0,0.033629,0.497054,0.499245,99.41192,99.849595,9999.926148,9977.134393,22.791755,0.999993,0.997713,0.002279,75.33347,0.007533,7533.404231,0.738437,3704,0.704856,3513,0.295144,1471,0.261563,1312,0.513233,0.738437,0.605575,0.037466,0.525931,0.529763,0.5175,0.483919,0.516081,0.4825,0.520875,0.5175,0.492541,0.037466,0.525931,0.530653,0.492179,0.5175,0.239,0.042,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5054,4946,0,50.54,49.46,0,0.009381,0.498363,0.501769,99.673566,100.354405,9999.926148,10053.509915,-53.583767,0.999993,1.005351,-0.005358,41.124162,0.004112,4112.447432,0.728469,3654,0.719101,3584,0.280899,1400,0.271531,1362,0.504836,0.728469,0.596377,0.010476,0.505269,0.511668,0.5054,0.496032,0.503968,0.4946,0.505854,0.5054,0.479303,0.010476,0.505269,0.511188,0.478927,0.5054,0.234,0.041,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5063,4937,0,50.63,49.37,0,0.011253,0.498205,0.501287,99.641992,100.257861,9999.926148,10038.608775,-38.682627,0.999993,1.003861,-0.003868,45.01705,0.004502,4501.739198,0.718501,3604,0.707263,3525,0.292737,1459,0.281499,1412,0.505541,0.718501,0.593495,0.01242,0.511994,0.52175,0.5063,0.495062,0.504938,0.4937,0.506859,0.5063,0.482844,0.01242,0.511994,0.517873,0.482489,0.5063,0.235,0.053,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5149,4851,0,51.49,48.51,0,0.028311,0.497698,0.500477,99.540693,100.09599,9999.91684,10014.5859,-14.66906,0.999992,1.001459,-0.001467,58.923146,0.005892,5892.358735,0.739486,3710,0.711218,3544,0.288782,1439,0.260514,1307,0.511442,0.739486,0.604678,0.031668,0.518162,0.525442,0.5149,0.486632,0.513368,0.4851,0.517717,0.5149,0.488916,0.031668,0.518162,0.522392,0.488521,0.5149,0.234,0.048,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5061,4939,0,50.61,49.39,0,0.010645,0.498407,0.502449,99.682558,100.490475,9999.91684,10075.401788,-75.484948,0.999992,1.00754,-0.007548,40.693159,0.004069,4069.346335,0.736496,3695,0.725868,3617,0.274132,1366,0.263504,1322,0.505334,0.736496,0.5994,0.011986,0.51654,0.528851,0.5061,0.495472,0.504528,0.4939,0.506754,0.5061,0.478187,0.011986,0.51654,0.520189,0.477773,0.5061,0.24,0.043,0.25,0.046875,250,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5048,4952,0,50.48,49.52,0,0.00813,0.498563,0.502332,99.71357,100.467014,9999.926148,10071.041598,-71.11545,0.999993,1.007104,-0.007112,35.850771,0.003585,3585.104317,0.735646,3690,0.727528,3626,0.272472,1358,0.264354,1326,0.504374,0.735646,0.598443,0.00916,0.50852,0.518171,0.5048,0.496682,0.503318,0.4952,0.505165,0.5048,0.476712,0.00916,0.50852,0.513781,0.476321,0.5048,0.253,0.042,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5073,4927,0,50.73,49.27,0,0.013148,0.498014,0.501183,99.603807,100.237213,9999.926148,10035.613,-35.686851,0.999993,1.003561,-0.003569,50.064601,0.005006,5006.498138,0.736443,3694,0.723315,3605,0.276685,1379,0.263557,1322,0.506097,0.736443,0.599919,0.014784,0.515687,0.521049,0.5073,0.494171,0.505829,0.4927,0.508317,0.5073,0.479786,0.014784,0.515687,0.51926,0.4794,0.5073,0.232,0.043,0.234375,0.03125,234.375,31.25,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5077,4923,0,50.77,49.23,0,0.014005,0.498243,0.501494,99.649648,100.299344,9999.926148,10044.951855,-45.025707,0.999993,1.004495,-0.004503,43.760578,0.004376,4376.091007,0.72807,3652,0.714085,3559,0.285915,1425,0.27193,1364,0.506448,0.72807,0.597366,0.015592,0.505433,0.513546,0.5077,0.493715,0.506285,0.4923,0.508685,0.5077,0.482379,0.015592,0.505433,0.512726,0.48201,0.5077,0.235,0.048,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5047,4953,0,50.47,49.53,0,0.008074,0.498246,0.501999,99.650167,100.400259,9999.926148,10060.299268,-60.37312,0.999993,1.00603,-0.006037,42.901384,0.00429,4290.170948,0.712919,3576,0.704856,3513,0.295144,1471,0.287081,1440,0.504444,0.712919,0.59083,0.008875,0.511818,0.520836,0.5047,0.496637,0.503363,0.4953,0.504883,0.5047,0.482085,0.008875,0.511818,0.517388,0.481736,0.5047,0.223,0.046,0.234375,0.03125,234.375,31.25,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5026,4974,0,50.26,49.74,0,0.003712,0.498412,0.502026,99.683496,100.405812,9999.926148,10060.974823,-61.048675,0.999993,1.006097,-0.006105,39.118975,0.003912,3911.927216,0.735247,3688,0.731541,3646,0.268459,1338,0.264753,1328,0.502863,0.735247,0.597247,0.004191,0.507146,0.51514,0.5026,0.498894,0.501106,0.4974,0.502371,0.5026,0.473921,0.004191,0.507146,0.513006,0.473525,0.5026,0.241,0.046,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5138,4862,0,51.38,48.62,0,0.02601,0.497594,0.500786,99.519825,100.157753,9999.926148,10024.076882,-24.150734,0.999993,1.002408,-0.002415,61.358603,0.006136,6135.906879,0.767943,3852,0.741974,3698,0.258026,1286,0.232057,1164,0.510199,0.767943,0.613083,0.030189,0.523396,0.525393,0.5138,0.487832,0.512168,0.4862,0.517525,0.5138,0.479958,0.030189,0.523396,0.523934,0.47953,0.5138,0.24,0.052,0.25,0.046875,250,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5020,4980,0,50.2,49.8,0,0.002565,0.499018,0.503029,99.804585,100.606245,9999.926148,10091.318051,-91.391903,0.999993,1.009132,-0.009139,23.144786,0.002314,2314.496141,0.726077,3642,0.723515,3606,0.276485,1378,0.273923,1374,0.502483,0.726077,0.593933,0.002867,0.503831,0.517016,0.502,0.499439,0.500561,0.498,0.501608,0.502,0.475475,0.002867,0.503831,0.511545,0.475095,0.502,0.232,0.045,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,99.99,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,4988,5012,0,49.88,50.12,0,-0.003691,0.498731,0.501993,99.747197,100.399113,9999.926148,10058.334592,-58.408444,0.999993,1.005833,-0.005841,29.691865,0.002969,2969.209052,0.699163,3507,0.702849,3503,0.297151,1481,0.300837,1509,0.500285,0.699163,0.583236,-0.004026,0.502799,0.50962,0.4988,0.502486,0.497514,0.5012,0.497809,0.4988,0.477686,-0.004026,0.502799,0.510213,0.477347,0.4988,0.227,0.049,0.21875,0.046875,218.75,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5083,4917,0,50.83,49.17,0,0.015093,0.498566,0.502226,99.714214,100.445671,9999.926148,10068.667376,-68.741228,0.999993,1.006867,-0.006874,37.251081,0.003725,3725.13637,0.746611,3745,0.731541,3646,0.268459,1338,0.253389,1271,0.506697,0.746611,0.603691,0.017159,0.512775,0.517925,0.5083,0.49323,0.50677,0.4917,0.509759,0.5083,0.478463,0.017159,0.512775,0.513984,0.478061,0.5083,0.224,0.044,0.21875,0.046875,218.75,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5044,4956,0,50.44,49.56,0,0.007479,0.498176,0.501378,99.636314,100.276164,9999.926148,10040.650818,-40.72467,0.999993,1.004065,-0.004072,44.571335,0.004457,4457.167304,0.711722,3570,0.704254,3510,0.295746,1474,0.288278,1446,0.504237,0.711722,0.590278,0.008213,0.510648,0.518225,0.5044,0.496931,0.503069,0.4956,0.504515,0.5044,0.481974,0.008213,0.510648,0.516731,0.481627,0.5044,0.247,0.047,0.25,0.046875,250,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,4982,5018,0,49.82,50.18,0,-0.004846,0.498664,0.50186,99.733921,100.372436,9999.926148,10054.498926,-54.572777,0.999993,1.00545,-0.005457,31.623739,0.003162,3162.397862,0.691388,3468,0.696228,3470,0.303772,1514,0.308612,1548,0.499856,0.691388,0.580224,-0.005251,0.503521,0.511478,0.4982,0.50304,0.49696,0.5018,0.497161,0.4982,0.478606,-0.005251,0.503521,0.510335,0.47828,0.4982,0.228,0.058,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5068,4932,0,50.68,49.32,0,0.012064,0.498801,0.503155,99.761322,100.63161,9999.926148,10097.070596,-97.144448,0.999993,1.009707,-0.009714,30.130016,0.003013,3013.024483,0.749003,3757,0.736958,3673,0.263042,1311,0.250997,1259,0.505653,0.749003,0.603728,0.013782,0.508791,0.52111,0.5068,0.494755,0.505245,0.4932,0.507878,0.5068,0.475825,0.013782,0.508791,0.514977,0.475414,0.5068,0.219,0.046,0.21875,0.046875,218.75,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5080,4920,0,50.8,49.2,0,0.01463,0.498082,0.501135,99.617494,100.227469,9999.926148,10034.140152,-34.214004,0.999993,1.003414,-0.003421,48.505383,0.004851,4850.575131,0.724482,3634,0.709872,3538,0.290128,1446,0.275518,1382,0.506693,0.724482,0.596324,0.01622,0.511616,0.517276,0.508,0.49339,0.50661,0.492,0.508997,0.508,0.483624,0.01622,0.511616,0.516137,0.483262,0.508,0.233,0.045,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5051,4949,0,50.51,49.49,0,0.008728,0.49806,0.50146,99.613072,100.292459,9999.926148,10044.361411,-44.435263,0.999993,1.004436,-0.004444,48.939147,0.004894,4893.951888,0.736443,3694,0.727729,3627,0.272271,1357,0.263557,1322,0.504576,0.736443,0.598849,0.009839,0.513679,0.522832,0.5051,0.496385,0.503615,0.4949,0.505551,0.5051,0.476901,0.009839,0.513679,0.518532,0.476509,0.5051,0.237,0.045,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5064,4936,0,50.64,49.36,0,0.011281,0.498659,0.502617,99.732747,100.523913,9999.926148,10272.876293,-272.950145,0.999993,1.027288,-0.027295,34.08219,0.003408,3408.244902,0.745614,3740,0.73435,3660,0.26565,1324,0.254386,1276,0.505405,0.745614,0.602448,0.01284,0.510747,0.519895,0.5064,0.495136,0.504864,0.4936,0.507312,0.5064,0.476208,0.01284,0.510747,0.515108,0.475802,0.5064,0.232,0.043,0.234375,0.03125,234.375,31.25,4088,11251726,1251726,99.99,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5086,4914,0,50.86,49.14,0,0.015739,0.498279,0.501646,99.65693,100.329804,9999.926148,10049.060871,-49.134723,0.999993,1.004906,-0.004913,42.457209,0.004246,4245.753181,0.739833,3711,0.724117,3609,0.275883,1375,0.260167,1305,0.506967,0.739833,0.601654,0.017741,0.51093,0.518305,0.5086,0.492885,0.507115,0.4914,0.510004,0.5086,0.480626,0.017741,0.51093,0.516333,0.480237,0.5086,0.238,0.051,0.234375,0.03125,234.375,31.25,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5094,4906,0,50.94,49.06,0,0.017246,0.497429,0.50055,99.486879,100.110666,9999.91684,10016.426268,-16.509428,0.999992,1.001643,-0.001651,64.602286,0.00646,6460.276977,0.74108,3718,0.723861,3607,0.276139,1376,0.25892,1299,0.507577,0.74108,0.602496,0.01945,0.519661,0.527052,0.5094,0.492181,0.507819,0.4906,0.510973,0.5094,0.481342,0.01945,0.519661,0.524655,0.480929,0.5094,0.234,0.044,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5056,4944,0,50.56,49.44,0,0.00977,0.498222,0.501756,99.645445,100.351741,9999.91684,10052.039182,-52.122342,0.999992,1.005204,-0.005212,43.263224,0.004326,4326.354762,0.717162,3598,0.707405,3525,0.292595,1458,0.282838,1419,0.505124,0.717162,0.592751,0.010776,0.509813,0.521392,0.5056,0.495844,0.504156,0.4944,0.505948,0.5056,0.482249,0.010776,0.509813,0.518097,0.481872,0.5056,0.228,0.049,0.234375,0.03125,234.375,31.25,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5097,4903,0,50.97,49.03,0,0.01784,0.498085,0.501494,99.618045,100.299287,9999.91684,10045.673721,-45.756881,0.999992,1.004567,-0.004576,48.810435,0.004881,4881.080017,0.742476,3725,0.724664,3611,0.275336,1372,0.257524,1292,0.50777,0.742476,0.603092,0.020145,0.516469,0.522587,0.5097,0.491888,0.508112,0.4903,0.51138,0.5097,0.481378,0.020145,0.516469,0.518728,0.480963,0.5097,0.244,0.048,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5022,4978,0,50.22,49.78,0,0.002931,0.498389,0.50157,99.67891,100.314567,9999.91684,10046.361651,-46.444811,0.999992,1.004636,-0.004644,38.881688,0.003888,3888.197951,0.718158,3603,0.715232,3564,0.284768,1419,0.281842,1414,0.502721,0.718158,0.591431,0.003247,0.506171,0.51218,0.5022,0.499274,0.500726,0.4978,0.501805,0.5022,0.477655,0.003247,0.506171,0.512476,0.477266,0.5022,0.21,0.045,0.21875,0.046875,218.75,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5002,4998,0,50.02,49.98,0,-0.0009,0.498386,0.501506,99.678265,100.301782,9999.926148,10044.398004,-44.471856,0.999993,1.00444,-0.004447,39.334366,0.003933,3933.466439,0.702552,3524,0.703451,3506,0.296549,1478,0.297448,1492,0.50128,0.702552,0.58509,-0.000984,0.512072,0.5249,0.5002,0.501099,0.498901,0.4998,0.499467,0.5002,0.478705,-0.000984,0.512072,0.519492,0.478364,0.5002,0.236,0.044,0.25,0.03125,250,31.25,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5079,4921,0,50.79,49.21,0,0.014374,0.498141,0.501642,99.629329,100.328907,9999.926148,10049.991157,-50.065009,0.999993,1.004999,-0.005007,46.793307,0.004679,4679.366271,0.733254,3678,0.7189,3583,0.2811,1401,0.266746,1338,0.506542,0.733254,0.599169,0.016092,0.514878,0.523503,0.5079,0.493547,0.506453,0.4921,0.509013,0.5079,0.481369,0.016092,0.514878,0.519114,0.480991,0.5079,0.245,0.044,0.25,0.03125,250,31.25,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5096,4904,0,50.96,49.04,0,0.017699,0.49801,0.501831,99.602961,100.366623,9999.926148,10056.763221,-56.837073,0.999993,1.005676,-0.005684,50.968767,0.005097,5096.915365,0.747608,3750,0.729936,3638,0.270064,1346,0.252392,1266,0.50758,0.747608,0.604644,0.020114,0.515244,0.521608,0.5096,0.491928,0.508072,0.4904,0.511435,0.5096,0.479921,0.020114,0.515244,0.51833,0.47952,0.5096,0.247,0.044,0.25,0.046875,250,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5117,4883,0,51.17,48.83,0,0.022051,0.497828,0.500704,99.566696,100.141267,9999.926148,10019.979793,-20.053645,0.999993,1.001998,-0.002005,54.053499,0.005405,5405.390909,0.726475,3644,0.704454,3511,0.295546,1473,0.273525,1372,0.509294,0.726475,0.5988,0.024404,0.512754,0.516732,0.5117,0.489679,0.510321,0.4883,0.513509,0.5117,0.487903,0.024404,0.512754,0.517329,0.487547,0.5117,0.224,0.044,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5067,4933,0,50.67,49.33,0,0.01183,0.499106,0.503805,99.822264,100.761452,9999.926148,10118.834794,-118.908646,0.999993,1.011883,-0.011891,23.39948,0.00234,2339.965739,0.754187,3783,0.742376,3700,0.257624,1284,0.245813,1233,0.505546,0.754187,0.605328,0.013607,0.510947,0.521027,0.5067,0.494889,0.505111,0.4933,0.507831,0.5067,0.474262,0.013607,0.510947,0.513705,0.473841,0.5067,0.237,0.048,0.25,0.03125,250,31.25,4088,11251726,1251726,100,99.995,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5072,4928,0,50.72,49.28,0,0.013167,0.497955,0.500435,99.59199,100.087416,9999.926148,10012.228932,-12.302784,0.999993,1.001223,-0.00123,51.183591,0.005118,5118.397934,0.701754,3520,0.688604,3432,0.311396,1552,0.298246,1496,0.506329,0.701754,0.588235,0.014284,0.510401,0.515482,0.5072,0.494049,0.505951,0.4928,0.507753,0.5072,0.487668,0.014284,0.510401,0.517591,0.487345,0.5072,0.245,0.043,0.234375,0.046875,234.375,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,4971,5029,0,49.71,50.29,0,-0.007345,0.499085,0.503426,99.818023,100.685767,9999.926148,10104.177415,-104.251267,0.999993,1.010418,-0.010425,21.223143,0.002122,2122.330413,0.736045,3692,0.743379,3705,0.256621,1279,0.263955,1324,0.499121,0.736045,0.59486,-0.008357,0.501852,0.515717,0.4971,0.504434,0.495566,0.5029,0.495251,0.4971,0.46642,-0.008357,0.501852,0.510885,0.466008,0.4971,0.227,0.048,0.21875,0.046875,218.75,46.875,4088,11251726,1251726,100,100,?,?,?,?,?
'words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-37,45-53',6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160813.1541,90000,10000,5086,4914,0,50.86,49.14,0,0.015764,0.498078,0.501698,99.616562,100.34015,9999.926148,10050.938122,-51.011974,0.999993,1.005094,-0.005101,47.600937,0.00476,4760.129875,0.735845,3691,0.720104,3589,0.279896,1395,0.264155,1325,0.507005,0.735845,0.600358,0.017687,0.513138,0.523485,0.5086,0.492859,0.507141,0.4914,0.509927,0.5086,0.481635,0.017687,0.513138,0.519387,0.481254,0.5086,0.244,0.042,0.25,0.046875,250,46.875,4088,11251726,1251726,100,99.995,?,?,?,?,?
